Condition,N_Scenario,written_scenario,ImageA1,ImageA2,ImageA3,ImageB1,ImageB2,ImageB3,ImageC1,ImageC2,ImageC3,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trial.thisRepN,trial.thisTrialN,trial.thisN,trial.thisIndex,button_2.started,button_2.stopped,button_2.numClicks,button_2.timesOn,button_2.timesOff,text.started,text.stopped,fixationcross1_started,fixationcross1_stopped,Scenario_started,Scenario_stopped,fixationcross2_started,fixationcross2_stopped,A1pos,A2pos,A3pos,B1pos,B2pos,B3pos,C1pos,C2pos,C3pos,﻿Imagesdecision_started,decisiontimeA,decisiontimeB,decisiontimeC,mouse_x,mouse_y,mouse_leftButton,mouse_midButton,mouse_rightButton,mouse_time,mouse_started,mouse_stopped,clicked_optionA,clicked_optionB,clicked_optionC,colour_category_A,colour_category_B,colour_category_C,question_confidence_started,question_confidence_stopped,slider_confidence_response,slider_confidence_rt,slider_confidence_started,slider_confidence_stopped,question_valueB_started,question_valueB_stopped,slider_valueB_response,slider_valueB_rt,question_valueC_started,question_valueC_stopped,slider_valueC_response,slider_valueC_rt,question_valueA_started,question_valueA_stopped,slider_valueA_response,slider_valueA_rt,Importance_First,Importance_Second,Importance_Third,question_diff_started,question_diff_stopped,slider_diffA_response,slider_diffA_rt,slider_diffB_response,slider_diffB_rt,slider_diffC_response,slider_diffC_rt,diff_First,diff_Second,diff_Third,button_3_started,button_3_stopped,text_2_started,text_2_stopped,Imagesdecision_started,question_diffA_started,question_diffA_stopped,question_diffB_started,question_diffB_stopped,question_diffC_started,question_diffC_stopped,participant,session,date,expName,psychopyVersion,frameRate,
3,23,Plan a city trip,Stimuli/23A1.jpg,Stimuli/23A2.jpg,Stimuli/23A3.jpg,Stimuli/23B1.jpg,Stimuli/23B2.jpg,Stimuli/23B3.jpg,Stimuli/23C1.jpg,Stimuli/23C2.jpg,Stimuli/23C3.jpg,,,,,0,28,28,23,,,,,,,,2162.4564002000006,None,2163.4567026000004,None,2169.4567411999997,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,20.966717139999673,29.90022423999835,6.3507686400007515,"[-0.18796296296296297, -0.37222222222222223, 0.003703703703703704]","[0.337037037037037, 0.13425925925925927, 0.44166666666666665]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.349061199998687, 20.96548719999919, 29.898683199997322]",0.0006991400005063042,29.899052839999058,['A2'],['B3'],['C2'],['yellow'],['salmon'],['blue'],2200.9721938000002,None,7.0,2.262980700001208,2200.9721938000002,None,2215.205326700001,None,9.0,3.364905300000828,2210.555443699999,None,8.0,4.665233700001409,2203.2891308,None,9.0,7.197819000000891,<function functionImportanceA at 0x000002078821DD08>,<function functionImportanceC at 0x0000020787D3E378>,<function functionImportanceB at 0x0000020787D3EA60>,,,7.0,4.164520900001662,8.0,3.5980788999986544,1.0,7.197819000000891,<function functiondiffC at 0x000002078CA79378>,<function functiondiffA at 0x0000020787D3EE18>,<function functiondiffB at 0x0000020787D3EB70>,,,,,2170.5887397000006,2221.1884882000013,None,2225.3716201999996,None,2218.555350300001,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,6,Plan your wedding,Stimuli/6A1.jpg,Stimuli/6A2.jpg,Stimuli/6A3.jpg,Stimuli/6B1.jpg,Stimuli/6B2.jpg,Stimuli/6B3.jpg,Stimuli/6C1.jpg,Stimuli/6C2.jpg,Stimuli/6C3.jpg,,,,,0,29,29,6,,,,,,,,2228.488293800001,None,2229.488167899999,None,2235.4882031000016,None,"[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,29.222136589978618,9.823050389979471,19.023291389978112,"[0.08981481481481482, 0.4962962962962963, 0.4740740740740741, -0.4388888888888889]","[-0.44074074074074077, 0.013888888888888888, 0.010185185185185186, -0.15]","[1, 1, 1, 1]","[0, 0, 0, 0]","[0, 0, 0, 0]","[9.815337899999577, 18.564921900000627, 19.015154299999267, 29.214606900000945]",0.0070376899784605484,29.22153218997846,['A2'],['B1'],['C3'],['blue'],['salmon'],['yellow'],2270.2703857000015,None,7.0,2.2805711000000883,2270.2703857000015,None,2283.822346500001,None,2.0,3.814733700000943,2279.0699757,None,2.0,4.2818167000004905,2273.7704061000004,None,9.0,5.2476875000029395,<function functionImportanceA at 0x0000020787D3E2F0>,<function functionImportanceC at 0x000002078CA79B70>,<function functionImportanceB at 0x000002078CA79BF8>,,,8.0,6.097863499999221,4.0,5.931008299998211,2.0,5.2476875000029395,<function functiondiffB at 0x000002078CA797B8>,<function functiondiffA at 0x000002078CA79D90>,<function functiondiffC at 0x000002078CA79400>,,,,,2240.591421600002,2292.2365384000004,None,2286.4034579,None,2298.4363651999993,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,21,Plan your sandwich for lunch,Stimuli/21A1.jpg,Stimuli/21A2.jpg,Stimuli/21A3.jpg,Stimuli/21B1.jpg,Stimuli/21B2.jpg,Stimuli/21B3.jpg,Stimuli/21C1.jpg,Stimuli/21C2.jpg,Stimuli/21C3.jpg,,,,,0,30,30,21,,,,,,,,2311.3527383,None,2312.3526819,None,2318.3524720000023,None,"[-0.2, 0.346]","[-0.203, -0.347]","[0.399, -0.003]","[-0.378, -0.136]","[0.304, -0.26]","[0.07, 0.393]","[-0.377, 0.138]","[0.066, -0.395]","[0.306, 0.255]",,5.2475323299950105,21.180435129994294,17.764475629996014,"[-0.14722222222222223, -0.325, -0.3351851851851852]","[0.31574074074074077, 0.1574074074074074, -0.08981481481481482]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.2307473000000755, 17.747180300000764, 21.163358900001185]",0.01634912999725202,21.179592029995547,['A1'],['B1'],['C1'],['yellow'],['blue'],['salmon'],2341.1682347999995,None,9.0,1.5302015999986907,2341.1682347999995,None,2347.3682068000016,None,3.0,2.9150249999984226,2350.3016795000003,None,10.0,4.08186189999833,2342.801826499999,None,9.0,4.547700800001621,<function functionImportanceA at 0x000002078CA792F0>,<function functionImportanceB at 0x000002078CA79840>,<function functionImportanceC at 0x000002078CA79AE8>,,,0.0,2.164506599998276,3.0,3.981066700001975,3.0,4.547700800001621,<function functiondiffA at 0x000002078CA799D8>,<function functiondiffB at 0x000002078CA791E0>,<function functiondiffC at 0x000002078CA79C80>,,,,,2319.518541900001,2354.3349505000006,None,2356.518033700002,None,2360.5013008000024,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,22,Plan a beach day with your friends,Stimuli/22A1.jpg,Stimuli/22A2.jpg,Stimuli/22A3.jpg,Stimuli/22B1.jpg,Stimuli/22B2.jpg,Stimuli/22B3.jpg,Stimuli/22C1.jpg,Stimuli/22C2.jpg,Stimuli/22C3.jpg,,,,,0,31,31,22,,,,,,,,2366.3682111999988,None,2367.3677817999996,None,2373.367693100001,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]",,13.692875369997637,21.34273316999679,9.893291869997483,"[0.07314814814814814, 0.33796296296296297, 0.2814814814814815]","[-0.41203703703703703, -0.03796296296296296, -0.3138888888888889]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[9.878580600001442, 13.678528299999016, 21.328212799999164]",0.013744869997026399,21.341825469997275,['A3'],['B1'],['C1'],['salmon'],['blue'],['yellow'],2396.316959800002,None,9.0,5.446942200000194,2396.316959800002,None,2410.0998266999995,None,9.0,3.181598800001666,2401.850274100001,None,3.0,5.197833300000639,2407.049913400002,None,8.0,3.048453999999765,<function functionImportanceC at 0x000002078CA798C8>,<function functionImportanceA at 0x0000020785CAAD90>,<function functionImportanceB at 0x0000020785CAA598>,,,0.0,2.1976156999990053,2.0,4.048142099996767,1.0,3.048453999999765,<function functiondiffA at 0x000002078CA79730>,<function functiondiffB at 0x000002078CA79EA0>,<function functiondiffC at 0x000002078CA79F28>,,,,,2374.5042507,2413.284144699999,None,2415.499762899999,None,2419.566213500002,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,15,Plan your own Pasta for lunch,Stimuli/15A1.jpg,Stimuli/15A2.jpg,Stimuli/15A3.jpg,Stimuli/15B1.jpg,Stimuli/15B2.jpg,Stimuli/15B3.jpg,Stimuli/15C1.jpg,Stimuli/15C2.jpg,Stimuli/15C3.jpg,,,,,0,32,32,15,,,,,,,,2421.9834978,None,2422.984457999999,None,2428.999630099999,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,3.9216684899984102,12.239034189995436,15.138640089997352,"[0.3, 0.11574074074074074, -0.15833333333333333]","[0.29259259259259257, 0.42407407407407405, -0.32222222222222224]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[3.9143377999971563, 12.247238299998571, 15.130576100000326]",0.006914689995028311,15.137334489994828,['A1'],['B1'],['C3'],['blue'],['salmon'],['yellow'],2446.4987524999997,None,9.0,1.5302186000008078,2446.4987524999997,None,2455.632012599999,None,8.0,3.181708300002356,2452.0169153999996,None,10.0,4.315228799998295,2448.1655756,None,8.0,3.198134599999321,<function functionImportanceA at 0x0000020785CAA378>,<function functionImportanceC at 0x000002078CB64598>,<function functionImportanceB at 0x000002078CB649D8>,,,0.0,4.681643200001417,3.0,4.697972999998456,1.0,3.198134599999321,<function functiondiffB at 0x000002078821D400>,<function functiondiffC at 0x000002078CA79E18>,<function functiondiffA at 0x0000020787D3EF28>,,,,,2430.8984415000014,2466.098246100002,None,2458.815177299999,None,2463.6650969,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,36,Plan your shopping for new clothing,Stimuli/36A1.jpg,Stimuli/36A2.jpg,Stimuli/36A3.jpg,Stimuli/36B1.jpg,Stimuli/36B2.jpg,Stimuli/36B3.jpg,Stimuli/36C1.jpg,Stimuli/36C2.jpg,Stimuli/36C3.jpg,,,,,0,33,33,36,,,,,,,,2470.2991170999994,None,2471.2980651,None,2477.298066700001,None,"[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]",,20.224059909996868,14.857990409997,7.124848209998163,"[0.43425925925925923, 0.10740740740740741, 0.33611111111111114]","[-0.005555555555555556, 0.3574074074074074, 0.2037037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[7.1194264000005205, 14.852804699999979, 20.21909240000241]",0.004406609998113709,20.22346350999942,['A2'],['B2'],['C2'],['blue'],['salmon'],['yellow'],2499.1138290000017,None,7.0,2.1971125999989454,2499.1138290000017,None,2507.4806826999993,None,8.0,4.5317843000011635,2504.230601899999,None,3.0,3.2655331999994814,2501.380679599999,None,9.0,2.814685199999076,<function functionImportanceA at 0x000002078CB648C8>,<function functionImportanceC at 0x000002078CB64730>,<function functionImportanceB at 0x000002078CB640D0>,,,3.0,2.764406299997063,2.0,4.798006600001827,1.0,2.814685199999076,<function functiondiffC at 0x000002078CB64268>,<function functiondiffA at 0x000002078821D8C8>,<function functiondiffB at 0x000002078CB642F0>,,,,,2478.4108629,2515.2803387999993,None,2518.0636062000012,None,2511.9969530000017,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,40,Plan to see a sports event ,Stimuli/40A1.jpg,Stimuli/40A2.jpg,Stimuli/40A3.jpg,Stimuli/40B1.jpg,Stimuli/40B2.jpg,Stimuli/40B3.jpg,Stimuli/40C1.jpg,Stimuli/40C2.jpg,Stimuli/40C3.jpg,,,,,0,34,34,40,,,,,,,,2522.3809046999995,None,2523.3799543999994,None,2529.3800432999997,None,"[-0.203, -0.347]","[0.399, -0.003]","[-0.2, 0.346]","[0.066, -0.395]","[0.306, 0.255]","[-0.377, 0.138]","[0.304, -0.26]","[0.07, 0.393]","[-0.378, -0.136]",,11.034199739995529,4.767801039997721,18.78430713999478,"[0.25833333333333336, 0.42777777777777776, 0.09907407407407408]","[0.26481481481481484, -0.062037037037037036, 0.3435185185185185]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[4.765099399999599, 11.031760699999722, 18.781375200000184]",0.0019402399957471061,18.7831226399976,['A2'],['B2'],['C2'],['yellow'],['blue'],['salmon'],2549.945899000002,None,10.0,2.430881300002511,2549.945899000002,None,2561.078951700001,None,10.0,2.4483638999990944,2552.446010200001,None,8.0,4.730996499998582,2557.2125791,None,9.0,3.731865199999447,<function functionImportanceC at 0x000002078CA79510>,<function functionImportanceA at 0x000002078CA79598>,<function functionImportanceB at 0x000002078CA79950>,,,2.0,2.7311913000012282,-0.0,2.0479830999975093,-0.0,3.731865199999447,<function functiondiffB at 0x000002078CB641E0>,<function functiondiffC at 0x000002078CB64A60>,<function functiondiffA at 0x000002078CB64048>,,,,,2530.6808286000014,2568.6289204999994,None,2563.4123304000022,None,2565.4456095000023,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,26,Plan how to wash one round of your laundry ,Stimuli/26A1.jpg,Stimuli/26A2.jpg,Stimuli/26A3.jpg,Stimuli/26B1.jpg,Stimuli/26B2.jpg,Stimuli/26B3.jpg,Stimuli/26C1.jpg,Stimuli/26C2.jpg,Stimuli/26C3.jpg,,,,,0,35,35,26,,,,,,,,2570.880049200001,None,2571.8952390000013,None,2577.8952979000023,None,"[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]","[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]",,27.299288710000837,12.033534710000822,17.733229110002867,"[-0.3675925925925926, -0.3972222222222222, 0.37592592592592594]","[0.08703703703703704, -0.1, 0.000925925925925926]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[12.024044400001003, 17.723466400002508, 27.289967000000615]",0.008805610003037145,27.29858111000067,['A2'],['B1'],['C1'],['salmon'],['blue'],['yellow'],2606.7776978,None,6.0,9.646672599999874,2606.7776978,None,2624.710655499999,None,7.0,4.581885100000363,2616.4942484999992,None,6.0,4.014391100001376,2620.5106276000006,None,2.0,4.165024800000538,<function functionImportanceC at 0x000002078CB64488>,<function functionImportanceA at 0x000002078CA79D08>,<function functionImportanceB at 0x000002078CA79A60>,,,5.0,6.0813827000019955,3.0,4.73129709999921,3.0,4.165024800000538,<function functiondiffC at 0x000002078CB64AE8>,<function functiondiffB at 0x000002078CB64F28>,<function functiondiffA at 0x000002078CB64510>,,,,,2579.0035714000005,2638.4600895000003,None,2633.7103744000015,None,2629.2772570000016,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,2,Plan which ingredients you want to use for cooking dinner today,Stimuli/2A1.jpg,Stimuli/2A2.jpg,Stimuli/2A3.jpg,Stimuli/2B1.jpg,Stimuli/2B2.jpg,Stimuli/2B3.jpg,Stimuli/2C1.jpg,Stimuli/2C2.jpg,Stimuli/2C3.jpg,,,,,0,36,36,2,,,,,,,,2644.0611781000007,None,2645.0601277000023,None,2651.059956600002,None,"[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]","[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]",,8.073295199970744,20.039963599971088,10.840570099971956,"[0.32407407407407407, 0.3648148148148148, 0.1037037037037037]","[0.29444444444444445, 0.011111111111111112, 0.4212962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[8.060726899999281, 10.827414799998223, 20.027106800000183]",0.011956699971051421,20.03884319997087,['A3'],['B3'],['C3'],['yellow'],['blue'],['salmon'],2677.609029899999,None,9.0,1.7974720999991405,2677.609029899999,None,2682.7253843,None,7.0,6.597958899998048,2689.792150000001,None,10.0,3.2819140999999945,2687.1755459000015,None,8.0,3.0652265999997326,<function functionImportanceB at 0x000002078CF249D8>,<function functionImportanceA at 0x000002078CB64BF8>,<function functionImportanceC at 0x000002078CF24400>,,,4.0,4.6976271999992605,5.0,3.081144399999175,1.0,3.0652265999997326,<function functiondiffC at 0x000002078CF24488>,<function functiondiffB at 0x000002078CA79488>,<function functiondiffA at 0x000002078CB64840>,,,,,2657.115297299999,2698.9085495,None,2696.342101800001,None,2692.6087227999997,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,8,Plan the interior of your living-room ,Stimuli/8A1.jpg,Stimuli/8A2.jpg,Stimuli/8A3.jpg,Stimuli/8B1.jpg,Stimuli/8B2.jpg,Stimuli/8B3.jpg,Stimuli/8C1.jpg,Stimuli/8C2.jpg,Stimuli/8C3.jpg,,,,,0,37,37,8,,,,,,,,2702.8097017,None,2703.8248239999994,None,2709.8249448999995,None,"[-0.203, -0.347]","[-0.2, 0.346]","[0.399, -0.003]","[0.066, -0.395]","[-0.377, 0.138]","[0.306, 0.255]","[0.304, -0.26]","[-0.378, -0.136]","[0.07, 0.393]",,18.807649649977975,11.375179149978067,5.692128549977497,"[0.2638888888888889, 0.2777777777777778, -0.18333333333333332]","[-0.19907407407407407, 0.20185185185185187, -0.35462962962962963]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.675502600002801, 11.358639000001858, 18.79152140000224]",0.015684449976106407,18.807097849978163,['A1'],['B3'],['C1'],['yellow'],['salmon'],['blue'],2734.0407472000006,None,8.0,1.3303177999987383,2734.0407472000006,None,2744.5403227999996,None,9.0,5.081463599999552,2740.290722599999,None,9.0,4.348698900001182,2735.4740649000014,None,9.0,2.831288000001223,<function functionImportanceA at 0x000002078CF24268>,<function functionImportanceC at 0x000002078CF24378>,<function functionImportanceB at 0x000002078CF247B8>,,,3.0,2.8311673999996856,0.0,4.363920399999188,1.0,2.831288000001223,<function functiondiffC at 0x000002078CF24598>,<function functiondiffB at 0x000002078CA79268>,<function functiondiffA at 0x000002078CB64EA0>,,,,,2714.7822984000013,2758.0568955000017,None,2754.1903504,None,2748.2904756999997,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,34,Plan what car you want to buy,Stimuli/34A1.jpg,Stimuli/34A2.jpg,Stimuli/34A3.jpg,Stimuli/34B1.jpg,Stimuli/34B2.jpg,Stimuli/34B3.jpg,Stimuli/34C1.jpg,Stimuli/34C2.jpg,Stimuli/34C3.jpg,,,,,0,38,38,34,,,,,,,,2760.408922499999,None,2761.423262600001,None,2767.4234983999995,None,"[-0.378, -0.136]","[0.07, 0.393]","[0.304, -0.26]","[-0.2, 0.346]","[0.399, -0.003]","[-0.203, -0.347]","[-0.377, 0.138]","[0.306, 0.255]","[0.066, -0.395]",,5.95036060998973,12.150669809987448,15.133976109987998,"[-0.32314814814814813, -0.13240740740740742, 0.28425925925925927]","[-0.15925925925925927, 0.31574074074074077, 0.27037037037037037]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[5.938982400002715, 12.139037400000234, 15.122025500000746]",0.010948909988655942,15.132840109989047,['A1'],['B1'],['C2'],['blue'],['salmon'],['yellow'],2786.1560118000016,None,10.0,1.4807370000016817,2786.1560118000016,None,2788.7225770000005,None,10.0,3.864164200000232,2794.9224146000015,None,10.0,4.482252599998901,2792.6059774999994,None,10.0,3.24868769999739,<function functionImportanceB at 0x000002078CF24BF8>,<function functionImportanceA at 0x000002078CF24B70>,<function functionImportanceC at 0x000002078CF24D08>,,,-0.0,2.7141870000014023,-0.0,2.2813913999998476,-0.0,3.24868769999739,<function functiondiffC at 0x000002078CF24D90>,<function functiondiffA at 0x000002078CF24048>,<function functiondiffB at 0x000002078CF24EA0>,,,,,2770.567205899999,2803.1389406000017,None,2805.7890241000023,None,2799.3224298999994,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
3,14,Plan your own Pizza for dinner,Stimuli/14A1.jpg,Stimuli/14A2.jpg,Stimuli/14A3.jpg,Stimuli/14B1.jpg,Stimuli/14B2.jpg,Stimuli/14B3.jpg,Stimuli/14C1.jpg,Stimuli/14C2.jpg,Stimuli/14C3.jpg,,,,,0,39,39,14,,,,,,,,2807.3409573999998,None,2808.3570481999996,None,2814.3554986000017,None,"[0.306, 0.255]","[-0.377, 0.138]","[0.066, -0.395]","[0.07, 0.393]","[-0.378, -0.136]","[0.304, -0.26]","[0.399, -0.003]","[-0.2, 0.346]","[-0.203, -0.347]",,13.866851099999622,19.9833398999981,6.933858799999143,"[0.4287037037037037, -0.3148148148148148, 0.3074074074074074]","[-0.008333333333333333, 0.09537037037037037, -0.24351851851851852]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[6.932169300001988, 13.86560670000108, 19.981725300000107]",0.0007410999969579279,19.98235119999663,['A2'],['B3'],['C1'],['yellow'],['salmon'],['blue'],2835.9878850000023,None,8.0,1.780460399997537,2835.9878850000023,None,2837.9047665,None,8.0,4.064323599999625,2841.8878767999995,None,7.0,2.314994600001228,2844.287887900002,None,4.0,2.681990199998836,<function functionImportanceB at 0x000002078CF24730>,<function functionImportanceC at 0x000002078CF24AE8>,<function functionImportanceA at 0x000002078CB64D08>,,,5.0,2.64793439999994,3.0,2.6144698999996763,1.0,2.681990199998836,<function functiondiffC at 0x000002078CF24840>,<function functiondiffB at 0x000002078CF24E18>,<function functiondiffA at 0x000002078CF24510>,,,,,2815.5212113999987,2852.2376597,None,2849.6210986000006,None,2846.9211412000004,None,21,001,2022_Jul_19_1601,2leo,2021.2.3,59.46448661903856,
